symbol,name,sector,industry,marketCap,marketCap_str
MVBF,MVB Financial Corp.,Financial Services,Banks - Regional,310643712.0,0.311B
FNLC,"The First Bancorp, Inc.",Financial Services,Banks - Regional,304704096.0,0.305B
PLBC,Plumas Bancorp,Financial Services,Banks - Regional,301435520.0,0.301B
CBAN,"Colony Bankcorp, Inc.",Financial Services,Banks - Regional,299986848.0,0.3B
CZFS,"Citizens Financial Services, Inc.",Financial Services,Banks - Regional,288246304.0,0.288B
NECB,"Northeast Community Bancorp, Inc.",Financial Services,Banks - Regional,287068256.0,0.287B
FRST,Primis Financial Corp.,Financial Services,Banks - Regional,282164640.0,0.282B
JMSB,"John Marshall Bancorp, Inc.",Financial Services,Banks - Regional,281678368.0,0.282B
WSBF,"Waterstone Financial, Inc.",Financial Services,Banks - Regional,280001216.0,0.28B
LNKB,"LINKBANCORP, Inc.",Financial Services,Banks - Regional,272630912.0,0.273B
PKBK,"Parke Bancorp, Inc.",Financial Services,Banks - Regional,267154352.0,0.267B
TSBK,"Timberland Bancorp, Inc.",Financial Services,Banks - Regional,264162688.0,0.264B
HMST,"HomeStreet, Inc.",Financial Services,Banks - Regional,262431488.0,0.262B
FINW,FinWise Bancorp,Financial Services,Banks - Regional,261326128.0,0.261B
COSO,"CoastalSouth Bancshares, Inc.",Financial Services,Banks - Regional,259702560.0,0.26B
CHMG,Chemung Financial Corporation,Financial Services,Banks - Regional,258327472.0,0.258B
WNEB,"Western New England Bancorp, Inc.",Financial Services,Banks - Regional,256969680.0,0.257B
FDBC,"Fidelity D & D Bancorp, Inc.",Financial Services,Banks - Regional,251742656.0,0.252B
NWFL,Norwood Financial Corp.,Financial Services,Banks - Regional,250618352.0,0.251B
ISBA,Isabella Bank Corporation,Financial Services,Banks - Regional,248102560.0,0.248B
MBCN,Middlefield Banc Corp.,Financial Services,Banks - Regional,248092544.0,0.248B
FVCB,"FVCBankcorp, Inc.",Financial Services,Banks - Regional,244871296.0,0.245B
FUNC,First United Corporation,Financial Services,Banks - Regional,242703568.0,0.243B
OVLY,Oak Valley Bancorp,Financial Services,Banks - Regional,238762160.0,0.239B
CFFI,C&F Financial Corporation,Financial Services,Banks - Regional,233092848.0,0.233B
HWBK,"Hawthorn Bancshares, Inc.",Financial Services,Banks - Regional,230866576.0,0.231B
BPRN,"Princeton Bancorp, Inc.",Financial Services,Banks - Regional,230508944.0,0.231B
ISTR,Investar Holding Corporation,Financial Services,Banks - Regional,230362464.0,0.23B
LCNB,LCNB Corp.,Financial Services,Banks - Regional,229366064.0,0.229B
PVBC,"Provident Bancorp, Inc.",Financial Services,Banks - Regional,228880080.0,0.229B
MYFW,"First Western Financial, Inc.",Financial Services,Banks - Regional,227010624.0,0.227B
VABK,Virginia National Bankshares Corporation,Financial Services,Banks - Regional,224360288.0,0.224B
FBLA,"FB Bancorp, Inc.",Financial Services,Banks - Regional,219781472.0,0.22B
INBK,First Internet Bancorp,Financial Services,Banks - Regional,218829248.0,0.219B
OPBK,OP Bancorp,Financial Services,Banks - Regional,216436624.0,0.216B
OPOF,Old Point Financial Corporation,Financial Services,Banks - Regional,214802608.0,0.215B
FXNC,First National Corporation,Financial Services,Banks - Regional,209986320.0,0.21B
FCCO,First Community Corporation,Financial Services,Banks - Regional,209590400.0,0.21B
FRAF,Franklin Financial Services Corporation,Financial Services,Banks - Regional,209059552.0,0.209B
EFSI,"Eagle Financial Services, Inc.",Financial Services,Banks - Regional,201236784.0,0.201B
BLFY,Blue Foundry Bancorp,Financial Services,Banks - Regional,199695056.0,0.2B
NKSH,"National Bankshares, Inc.",Financial Services,Banks - Regional,199510448.0,0.2B
CBNA,"Chain Bridge Bancorp, Inc.",Financial Services,Banks - Regional,198429440.0,0.198B
FSFG,"First Savings Financial Group, Inc.",Financial Services,Banks - Regional,191297280.0,0.191B
MRBK,Meridian Corporation,Financial Services,Banks - Regional,177880880.0,0.178B
ATLO,Ames National Corporation,Financial Services,Banks - Regional,177665552.0,0.178B
MNSB,"MainStreet Bancshares, Inc.",Financial Services,Banks - Regional,174538640.0,0.175B
OVBC,Ohio Valley Banc Corp.,Financial Services,Banks - Regional,174307008.0,0.174B
PEBK,"Peoples Bancorp of North Carolina, Inc.",Financial Services,Banks - Regional,168188496.0,0.168B
BVFL,"BV Financial, Inc.",Financial Services,Banks - Regional,166784656.0,0.167B
UBFO,United Security Bancshares,Financial Services,Banks - Regional,166375344.0,0.166B
CBFV,"CB Financial Services, Inc.",Financial Services,Banks - Regional,165969296.0,0.166B
CZWI,"Citizens Community Bancorp, Inc.",Financial Services,Banks - Regional,163155904.0,0.163B
HNVR,"Hanover Bancorp, Inc.",Financial Services,Banks - Regional,162702528.0,0.163B
CFBK,CF Bankshares Inc.,Financial Services,Banks - Regional,158608752.0,0.159B
PNBK,"Patriot National Bancorp, Inc.",Financial Services,Banks - Regional,156687008.0,0.157B
LARK,"Landmark Bancorp, Inc.",Financial Services,Banks - Regional,153662544.0,0.154B
BCBP,"BCB Bancorp, Inc.",Financial Services,Banks - Regional,153029264.0,0.153B
ECBK,"ECB Bancorp, Inc.",Financial Services,Banks - Regional,150644880.0,0.151B
RBKB,"Rhinebeck Bancorp, Inc.",Financial Services,Banks - Regional,148477856.0,0.148B
RMBI,"Richmond Mutual Bancorporation, Inc.",Financial Services,Banks - Regional,142934704.0,0.143B
EBMT,"Eagle Bancorp Montana, Inc.",Financial Services,Banks - Regional,139401728.0,0.139B
FNWD,Finward Bancorp,Financial Services,Banks - Regional,138396480.0,0.138B
